ID,CDSEXE,MTREV,NBENF,CDSITFAM,CDTMT,CDMOTDEM,CDCATCL,BPADH,DTDEM,age_2007,anciennete_adh_ans,MTREV_discrete,cible_churn
4501,3,2000,0,D,0,__MANQUANT__,10,11307,31/12/1900,62.75154004106776,19.370294318959616,1,0
4502,4,0,0,C,2,__MANQUANT__,10,10107,31/12/1900,52.969199178644764,19.367556468172484,0,0
4503,3,2419,2,D,2,__MANQUANT__,10,14607,31/12/1900,57.64544832306639,19.356605065023956,1,0
4504,2,0,1,U,2,__MANQUANT__,10,10107,31/12/1900,,19.356605065023956,0,0
4505,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,62.743326488706366,19.351129363449694,0,0
4506,2,2250,1,U,2,__MANQUANT__,10,12807,31/12/1900,45.65639972621492,19.351129363449694,1,0
4507,2,1577,2,M,2,__MANQUANT__,10,10107,31/12/1900,43.07186858316222,19.351129363449694,0,0
4508,3,0,0,A,0,DC,10,10107,31/12/1900,,19.34839151266256,0,0
4509,2,2452,0,B,2,__MANQUANT__,10,0,31/12/1900,61.82067077344285,19.345653661875428,1,0
4510,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,19.3347022587269,0,0
4511,2,1950,3,D,2,__MANQUANT__,10,10107,31/12/1900,64.8268309377139,19.3347022587269,1,0
4512,3,0,0,C,2,__MANQUANT__,10,10107,31/12/1900,,19.3347022587269,0,0
4513,3,1796,2,M,2,__MANQUANT__,10,10107,31/12/1900,,19.3347022587269,1,0
4514,3,2100,0,M,2,__MANQUANT__,10,11907,31/12/1900,,19.33196440793977,1,0
4515,3,0,2,M,2,__MANQUANT__,10,18707,31/12/1900,42.496919917864474,19.33196440793977,0,0
4516,4,0,0,C,0,__MANQUANT__,10,0,31/12/1900,41.82614647501711,19.329226557152634,0,0
4517,4,0,2,C,2,__MANQUANT__,10,10107,31/12/1900,,19.329226557152634,0,0
4518,3,0,1,M,0,__MANQUANT__,10,12779,31/12/1900,,19.3347022587269,0,0
4519,4,0,0,C,2,__MANQUANT__,10,17807,31/12/1900,,19.326488706365502,0,0
4520,4,0,0,C,0,__MANQUANT__,10,0,31/12/1900,,19.318275154004105,0,0
4521,4,0,0,C,2,__MANQUANT__,10,10807,31/12/1900,,19.318275154004105,0,0
4522,4,2552,0,C,2,__MANQUANT__,10,11907,31/12/1900,46.24503764544832,19.315537303216974,1,0
4523,3,0,0,A,0,DV,10,0,21/04/1993,63.81930184804928,19.312799452429843,0,1
4524,2,0,0,A,0,DA,21,0,25/11/2002,,19.312799452429843,0,1
4525,2,0,0,M,2,__MANQUANT__,10,15607,31/12/1900,,19.312799452429843,0,0
4526,3,2150,2,M,2,__MANQUANT__,10,10307,31/12/1900,45.752224503764545,19.312799452429843,1,0
4527,3,1578,0,D,2,__MANQUANT__,10,10107,31/12/1900,,19.312799452429843,0,0
4528,3,2005,2,M,2,__MANQUANT__,10,16707,31/12/1900,47.83846680355921,19.310061601642712,1,0
4529,2,0,0,A,0,__MANQUANT__,21,10107,31/12/1900,,19.307323750855577,0,0
4530,2,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,19.299110198494184,0,0
4531,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,19.29637234770705,0,0
4532,4,2252,1,C,2,__MANQUANT__,10,10107,31/12/1900,,19.293634496919918,1,0
4533,4,0,0,C,2,__MANQUANT__,10,10607,31/12/1900,,19.279945242984258,0,0
4534,2,0,0,M,2,__MANQUANT__,10,14707,31/12/1900,,19.277207392197127,0,0
4535,4,0,0,C,2,__MANQUANT__,10,10107,31/12/1900,61.9958932238193,19.274469541409992,0,0
4536,2,0,0,A,0,DV,10,0,24/03/1993,81.25119780971937,19.274469541409992,0,1
4537,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,19.27173169062286,0,0
4538,4,0,0,C,0,__MANQUANT__,21,10107,31/12/1900,,19.27173169062286,0,0
4539,2,0,0,A,0,__MANQUANT__,21,10107,31/12/1900,,19.27173169062286,0,0
4540,2,1494,0,M,2,__MANQUANT__,10,16707,31/12/1900,,19.27173169062286,0,0
4541,2,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,21.418206707734427,19.260780287474333,0,0
4542,4,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,,19.260780287474333,0,0
4543,2,0,0,A,0,__MANQUANT__,21,10107,31/12/1900,,19.260780287474333,0,0
4544,2,0,0,A,0,__MANQUANT__,10,11607,31/12/1900,,19.2580424366872,0,0
4545,3,0,0,A,0,__MANQUANT__,10,13607,31/12/1900,,19.2580424366872,0,0
4546,2,2800,2,M,2,__MANQUANT__,10,10107,31/12/1900,43.98631074606434,19.255304585900067,1,0
4547,2,2775,1,M,2,__MANQUANT__,10,15807,31/12/1900,,19.241615331964407,1,0
4548,3,2617,2,D,2,__MANQUANT__,10,10107,31/12/1900,,19.238877481177276,1,0
4549,2,0,0,A,0,DC,21,11307,31/12/1900,,19.236139630390145,0,0
4550,2,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,19.23340177960301,0,0
4551,3,0,0,C,0,__MANQUANT__,10,16807,31/12/1900,,19.222450376454482,0,0
4552,4,2160,3,C,2,__MANQUANT__,10,13507,31/12/1900,,19.222450376454482,1,0
4553,3,0,0,D,0,__MANQUANT__,10,0,31/12/1900,,19.222450376454482,0,0
4554,2,0,2,U,0,DC,21,10107,31/12/1900,,19.21971252566735,0,0
4555,2,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,19.21971252566735,0,0
4556,2,2200,0,B,2,__MANQUANT__,10,13907,31/12/1900,,19.21971252566735,1,0
4557,3,0,0,M,2,__MANQUANT__,10,17507,31/12/1900,,19.21697467488022,0,0
4558,2,2500,0,M,2,__MANQUANT__,10,13507,31/12/1900,,19.211498973305954,1,0
4559,3,0,0,A,0,DV,21,10107,20/08/2001,,19.211498973305954,0,1
4560,2,2000,0,M,2,__MANQUANT__,10,10507,31/12/1900,69.23203285420945,19.211498973305954,1,0
4561,3,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,58.562628336755644,19.20328542094456,0,0
4562,2,0,0,D,2,__MANQUANT__,10,10307,31/12/1900,52.50102669404517,19.19233401779603,0,0
4563,3,1875,2,M,2,__MANQUANT__,10,16707,31/12/1900,,19.184120465434635,1,0
4564,3,0,0,M,2,__MANQUANT__,21,10107,31/12/1900,,19.184120465434635,0,0
4565,3,2376,1,G,2,__MANQUANT__,10,10907,31/12/1900,45.08145106091718,19.184120465434635,1,0
4566,2,3784,3,M,2,__MANQUANT__,10,13807,31/12/1900,,19.1813826146475,1,0
4567,3,1524,0,D,2,__MANQUANT__,10,10607,31/12/1900,,19.1813826146475,0,0
4568,3,0,0,A,0,DV,21,10307,08/08/2002,55.238877481177276,19.17864476386037,0,1
4569,2,0,0,D,2,__MANQUANT__,10,10107,31/12/1900,,19.17864476386037,0,0
4570,2,0,0,A,2,__MANQUANT__,10,13507,31/12/1900,,19.16221765913758,0,0
4571,3,2200,2,M,2,__MANQUANT__,21,0,31/12/1900,53.73305954825462,19.16221765913758,1,0
4572,2,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,19.159479808350444,0,0
4573,2,1988,0,C,2,__MANQUANT__,10,17907,31/12/1900,,19.159479808350444,1,0
4574,3,0,0,C,0,__MANQUANT__,10,11307,31/12/1900,44.67077344284736,19.156741957563312,0,0
4575,3,0,0,C,2,__MANQUANT__,10,10107,31/12/1900,,19.156741957563312,0,0
4576,3,0,0,D,2,__MANQUANT__,10,10107,31/12/1900,,19.143052703627653,0,0
4577,4,0,1,C,2,__MANQUANT__,10,10107,31/12/1900,,19.143052703627653,0,0
4578,2,1730,0,U,0,__MANQUANT__,10,16707,31/12/1900,54.56810403832991,19.134839151266256,1,0
4579,2,2515,0,M,2,__MANQUANT__,10,17807,31/12/1900,73.57973990417523,19.12662559890486,1,0
4580,2,1524,2,M,2,__MANQUANT__,10,11307,31/12/1900,48.643394934976044,19.12662559890486,0,0
4581,3,850,0,G,2,DA,21,0,04/04/2006,,19.123887748117728,0,1
4582,3,0,0,M,2,__MANQUANT__,10,17507,31/12/1900,48.15605749486653,19.123887748117728,0,0
4583,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,19.123887748117728,0,0
4584,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,19.121149897330596,0,0
4585,2,3908,0,M,2,__MANQUANT__,10,13907,31/12/1900,,19.121149897330596,1,0
4586,2,3656,3,M,2,__MANQUANT__,10,14707,31/12/1900,,19.121149897330596,1,0
4587,3,2398,1,M,2,__MANQUANT__,10,10807,31/12/1900,,19.11841204654346,1,0
4588,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,65.73032169746749,19.11841204654346,0,0
4589,3,0,0,M,2,__MANQUANT__,10,10107,31/12/1900,,19.11841204654346,0,0
4590,2,3000,0,B,2,__MANQUANT__,10,16607,31/12/1900,74.48049281314168,19.11841204654346,1,0
4591,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,19.11567419575633,0,0
4592,2,0,0,M,2,__MANQUANT__,10,16707,31/12/1900,46.98973305954826,19.11567419575633,0,0
4593,3,0,0,S,2,__MANQUANT__,10,10107,31/12/1900,47.81108829568789,19.11567419575633,0,0
4594,2,1480,1,M,2,__MANQUANT__,10,16707,31/12/1900,59.997262149212865,19.107460643394933,0,0
4595,3,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,19.104722792607802,0,0
4596,2,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,,19.104722792607802,0,0
4597,3,0,0,M,2,__MANQUANT__,10,10107,31/12/1900,,19.10198494182067,0,0
4598,2,0,0,A,2,__MANQUANT__,10,15807,31/12/1900,,19.09924709103354,0,0
4599,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,63.813826146475016,19.08829568788501,0,0
4600,2,3341,3,B,2,__MANQUANT__,10,10107,31/12/1900,,19.08829568788501,1,0
4601,4,0,0,C,0,__MANQUANT__,21,0,31/12/1900,,19.085557837097877,0,0
4602,3,16620,0,V,2,DV,21,16807,10/04/2007,,19.085557837097877,1,1
4603,3,2280,1,U,2,__MANQUANT__,10,10107,31/12/1900,54.40657084188912,19.08829568788501,1,0
4604,3,0,0,M,2,__MANQUANT__,10,13507,31/12/1900,,19.077344284736483,0,0
4605,2,4193,2,M,2,__MANQUANT__,10,13507,31/12/1900,,19.077344284736483,1,0
4606,2,0,2,M,0,__MANQUANT__,10,13507,31/12/1900,57.14442162902122,19.077344284736483,0,0
4607,2,0,0,M,2,__MANQUANT__,10,13807,31/12/1900,,19.069130732375086,0,0
4608,2,4501,0,M,2,__MANQUANT__,10,10607,31/12/1900,54.83093771389459,19.069130732375086,1,0
4609,2,1765,0,G,2,__MANQUANT__,21,11607,31/12/1900,,19.06091718001369,1,0
4610,3,3000,3,M,2,__MANQUANT__,10,10107,31/12/1900,,19.04996577686516,1,0
4611,2,0,0,A,0,__MANQUANT__,10,10907,31/12/1900,,19.04996577686516,0,0
4612,2,0,0,M,2,__MANQUANT__,10,11907,31/12/1900,73.38809034907598,19.04722792607803,0,0
4613,2,1417,2,C,2,__MANQUANT__,10,17807,31/12/1900,,19.044490075290895,0,0
4614,2,0,0,A,0,__MANQUANT__,21,10107,31/12/1900,20.55852156057495,19.044490075290895,0,0
4615,2,0,0,C,2,__MANQUANT__,10,10107,31/12/1900,27.488021902806295,19.044490075290895,0,0
4616,3,0,0,D,2,__MANQUANT__,10,17907,31/12/1900,51.75359342915811,19.044490075290895,0,0
4617,3,0,0,A,0,__MANQUANT__,10,17907,31/12/1900,76.41615331964408,19.044490075290895,0,0
4618,3,0,0,B,2,__MANQUANT__,10,12607,31/12/1900,,19.039014373716633,0,0
4619,3,0,0,C,2,__MANQUANT__,10,15707,31/12/1900,,19.028062970568104,0,0
4620,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,57.23477070499658,19.028062970568104,0,0
4621,3,0,0,A,2,DC,10,10107,12/05/1993,,19.028062970568104,0,1
4622,3,1570,2,M,2,__MANQUANT__,10,10107,31/12/1900,42.39835728952772,19.025325119780973,0,0
4623,2,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,19.564681724845997,19.01163586584531,0,0
4624,3,0,0,A,0,__MANQUANT__,10,13907,31/12/1900,,19.003422313483917,0,0
4625,2,0,0,C,2,__MANQUANT__,10,10107,31/12/1900,,18.99247091033539,0,0
4626,2,0,0,A,0,__MANQUANT__,10,10307,31/12/1900,,18.989733059548254,0,0
4627,2,3381,0,M,2,__MANQUANT__,10,14607,31/12/1900,,18.986995208761122,1,0
4628,2,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,18.981519507186857,0,0
4629,2,2700,4,M,2,__MANQUANT__,10,13807,31/12/1900,55.6413415468857,18.981519507186857,1,0
4630,3,0,0,D,2,__MANQUANT__,10,10907,31/12/1900,,18.981519507186857,0,0
4631,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,18.973305954825463,0,0
4632,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,18.97056810403833,0,0
4633,3,1787,3,M,2,__MANQUANT__,10,16707,31/12/1900,,18.97056810403833,1,0
4634,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,18.965092402464066,0,0
4635,3,1780,3,M,2,__MANQUANT__,10,10507,31/12/1900,,18.965092402464066,1,0
4636,2,0,0,A,0,__MANQUANT__,10,10907,31/12/1900,,18.965092402464066,0,0
4637,2,0,0,M,2,__MANQUANT__,10,14707,31/12/1900,,18.965092402464066,0,0
4638,3,2120,1,M,2,__MANQUANT__,10,13607,31/12/1900,42.64750171115674,18.962354551676935,1,0
4639,2,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,18.962354551676935,0,0
4640,2,0,0,A,0,DV,21,10107,30/06/2003,,18.962354551676935,0,1
4641,2,0,0,M,2,__MANQUANT__,10,14607,31/12/1900,48.05749486652977,18.954140999315538,0,0
4642,3,2650,1,C,2,__MANQUANT__,10,15707,31/12/1900,56.394250513347025,18.951403148528406,1,0
4643,2,0,0,M,2,__MANQUANT__,10,10307,31/12/1900,,18.951403148528406,0,0
4644,2,0,0,A,0,__MANQUANT__,10,10207,31/12/1900,,18.951403148528406,0,0
4645,3,0,0,M,2,__MANQUANT__,10,10907,31/12/1900,,18.94866529774127,0,0
4646,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,18.94592744695414,0,0
4647,2,0,0,A,0,DV,21,17807,28/01/2005,,18.94592744695414,0,1
4648,3,1700,1,M,2,__MANQUANT__,10,10107,31/12/1900,,18.94592744695414,0,0
4649,4,0,0,C,0,__MANQUANT__,10,12607,31/12/1900,43.73442847364819,18.94318959616701,0,0
4650,2,1522,0,M,2,__MANQUANT__,10,10807,31/12/1900,,18.94318959616701,0,0
4651,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,18.934976043805612,0,0
4652,3,2263,0,D,2,__MANQUANT__,10,10107,31/12/1900,,18.934976043805612,1,0
4653,2,0,0,A,0,DV,10,0,04/11/1993,,18.93223819301848,0,1
4654,2,0,0,A,0,DV,10,0,14/06/1995,,18.93223819301848,0,1
4655,3,0,0,A,0,__MANQUANT__,21,0,31/12/1900,50.13552361396304,18.93223819301848,0,0
4656,4,0,0,A,0,__MANQUANT__,10,0,31/12/1900,63.49075975359343,18.92950034223135,0,0
4657,2,0,0,A,0,__MANQUANT__,10,10907,31/12/1900,,18.92950034223135,0,0
4658,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,54.15195071868583,18.926762491444215,0,0
4659,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,18.924024640657084,0,0
4660,3,0,0,D,0,DV,21,10107,07/01/2005,,18.915811088295687,0,1
4661,3,1416,0,V,2,__MANQUANT__,10,17807,31/12/1900,68.73921971252567,18.913073237508556,0,0
4662,3,2376,1,B,2,__MANQUANT__,10,10107,31/12/1900,51.148528405201915,18.910335386721425,1,0
4663,4,0,2,C,0,__MANQUANT__,10,0,31/12/1900,49.158110882956876,18.910335386721425,0,0
4664,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,18.90759753593429,0,0
4665,3,0,0,M,2,__MANQUANT__,10,14607,31/12/1900,52.7501711156742,18.89664613278576,0,0
4666,2,1448,2,G,2,__MANQUANT__,10,13607,31/12/1900,57.659137577002056,18.89390828199863,0,0
4667,3,1884,2,C,2,__MANQUANT__,10,10307,31/12/1900,42.90759753593429,18.89390828199863,1,0
4668,3,0,0,A,0,DC,10,15607,31/12/1900,,18.888432580424368,0,0
4669,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,18.87748117727584,0,0
4670,3,0,0,M,2,__MANQUANT__,10,13607,31/12/1900,,18.87748117727584,0,0
4671,2,0,0,C,0,__MANQUANT__,21,15707,31/12/1900,,18.872005475701574,0,0
4672,3,0,0,A,2,DA,21,0,06/08/1997,,18.869267624914443,0,1
4673,3,2326,0,M,2,__MANQUANT__,10,10107,31/12/1900,41.073237508555785,18.86652977412731,1,0
4674,3,0,3,S,2,__MANQUANT__,10,16707,31/12/1900,,18.86652977412731,0,0
4675,2,0,0,A,0,__MANQUANT__,21,0,31/12/1900,54.25051334702259,18.858316221765914,0,0
4676,4,0,0,C,0,__MANQUANT__,10,11307,31/12/1900,53.67008898015058,18.858316221765914,0,0
4677,2,0,0,M,2,__MANQUANT__,10,16707,31/12/1900,58.57631759069131,18.858316221765914,0,0
4678,2,0,0,S,0,DC,21,15607,31/12/1900,,18.855578370978783,0,0
4679,2,2031,1,M,2,__MANQUANT__,10,17807,31/12/1900,59.14031485284052,18.85284052019165,1,0
4680,2,3887,2,M,2,__MANQUANT__,10,10207,31/12/1900,66.73511293634498,18.850102669404517,1,0
4681,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,18.850102669404517,0,0
4682,2,0,0,A,2,__MANQUANT__,10,10207,31/12/1900,81.3223819301848,18.83915126625599,0,0
4683,3,0,0,M,2,__MANQUANT__,10,10307,31/12/1900,69.05954825462013,18.83915126625599,0,0
4684,3,2800,0,D,2,__MANQUANT__,10,10307,31/12/1900,,18.836413415468858,1,0
4685,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,58.078028747433265,18.836413415468858,0,0
4686,2,0,0,C,2,__MANQUANT__,10,10107,31/12/1900,,18.833675564681723,0,0
4687,2,0,0,M,2,__MANQUANT__,21,0,31/12/1900,,18.830937713894592,0,0
4688,3,0,0,V,2,__MANQUANT__,10,11907,31/12/1900,74.2258726899384,18.82819986310746,0,0
4689,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,81.38809034907598,18.819986310746064,0,0
4690,4,0,0,C,0,__MANQUANT__,10,0,31/12/1900,52.82135523613963,18.817248459958932,0,0
4691,3,1540,2,M,0,__MANQUANT__,21,0,31/12/1900,49.74674880219028,18.817248459958932,0,0
4692,3,0,0,A,0,__MANQUANT__,21,0,31/12/1900,63.501711156741955,18.8145106091718,0,0
4693,3,0,0,C,0,__MANQUANT__,10,15807,31/12/1900,,18.811772758384667,0,0
4694,3,1780,0,C,2,__MANQUANT__,10,0,31/12/1900,,18.809034907597535,1,0
4695,2,0,0,A,0,__MANQUANT__,10,16707,31/12/1900,,18.80082135523614,0,0
4696,3,1264,0,A,0,__MANQUANT__,21,0,31/12/1900,47.50444900752909,18.798083504449007,0,0
4697,3,0,2,M,2,__MANQUANT__,10,12607,31/12/1900,46.98425735797399,18.798083504449007,0,0
4698,3,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,,18.798083504449007,0,0
4699,4,0,0,C,0,__MANQUANT__,10,0,31/12/1900,,18.792607802874745,0,0
4700,3,0,2,M,0,__MANQUANT__,10,12607,31/12/1900,42.97604380561259,18.792607802874745,0,0
4701,2,0,0,M,2,__MANQUANT__,10,13507,31/12/1900,,18.792607802874745,0,0
4702,3,0,3,M,2,__MANQUANT__,10,10107,31/12/1900,,18.781656399726216,0,0
4703,2,0,0,A,0,DC,21,0,23/06/1993,62.23682409308692,18.781656399726216,0,1
4704,3,2033,0,M,2,__MANQUANT__,10,16607,31/12/1900,,18.781656399726216,1,0
4705,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,18.77891854893908,0,0
4706,4,0,0,C,0,__MANQUANT__,10,11307,31/12/1900,,18.77891854893908,0,0
4707,3,1194,0,D,2,__MANQUANT__,10,13907,31/12/1900,,18.77344284736482,0,0
4708,2,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,28.744695414099933,18.76249144421629,0,0
4709,2,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,,18.76249144421629,0,0
4710,3,0,0,M,2,__MANQUANT__,10,17807,31/12/1900,,18.759753593429156,0,0
4711,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,65.57700205338809,18.757015742642025,0,0
4712,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,18.757015742642025,0,0
4713,2,0,2,M,2,__MANQUANT__,10,10107,31/12/1900,,18.751540041067763,0,0
4714,3,2301,1,M,0,__MANQUANT__,10,11307,31/12/1900,54.913073237508556,18.740588637919235,1,0
4715,4,2202,2,S,2,__MANQUANT__,10,10607,31/12/1900,48.07118412046543,18.740588637919235,1,0
4716,2,1600,2,M,2,__MANQUANT__,10,10107,31/12/1900,,18.7378507871321,0,0
4717,3,1214,0,M,2,__MANQUANT__,10,16707,31/12/1900,61.13620807665982,18.732375085557837,0,0
4718,2,0,0,A,2,DV,10,0,12/06/1991,54.39561943874059,18.732375085557837,0,1
4719,2,1981,0,M,2,__MANQUANT__,10,12807,31/12/1900,62.157426420260094,18.72416153319644,1,0
4720,4,0,0,C,2,__MANQUANT__,21,16707,31/12/1900,,18.72416153319644,0,0
4721,4,0,0,C,0,__MANQUANT__,10,10107,31/12/1900,,18.72142368240931,0,0
4722,3,2282,2,M,2,__MANQUANT__,10,11307,31/12/1900,,18.718685831622178,1,0
4723,2,1475,2,M,2,__MANQUANT__,10,15707,31/12/1900,53.399041752224505,18.704996577686515,0,0
4724,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,18.704996577686515,0,0
4725,3,0,0,A,0,__MANQUANT__,21,0,31/12/1900,73.73305954825462,18.702258726899384,0,0
4726,3,2000,0,M,0,__MANQUANT__,21,0,31/12/1900,,18.702258726899384,1,0
4727,2,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,18.699520876112253,0,0
4728,3,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,50.157426420260094,18.699520876112253,0,0
4729,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,18.69678302532512,0,0
4730,3,2280,2,D,2,__MANQUANT__,10,17907,31/12/1900,62.98151950718686,18.69678302532512,1,0
4731,3,0,0,M,2,__MANQUANT__,10,0,31/12/1900,58.82546201232033,18.68309377138946,0,0
4732,2,2653,0,D,2,__MANQUANT__,10,17907,31/12/1900,,18.680355920602327,1,0
4733,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,18.677618069815196,0,0
4734,2,0,0,A,0,RA,10,0,22/03/1995,,18.663928815879533,0,1
4735,2,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,18.663928815879533,0,0
4736,2,4300,2,M,2,__MANQUANT__,10,18707,31/12/1900,,18.661190965092402,1,0
4737,2,2340,2,M,2,__MANQUANT__,10,17907,31/12/1900,60.98015058179329,18.661190965092402,1,0
4738,3,1921,3,M,2,__MANQUANT__,10,12779,31/12/1900,56.0848733744011,18.666666666666668,1,0
4739,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,18.661190965092402,0,0
4740,2,0,0,A,0,DC,10,0,03/03/1993,,18.65845311430527,0,1
4741,3,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,18.65845311430527,0,0
4742,2,2909,2,M,2,__MANQUANT__,10,10207,31/12/1900,,18.65845311430527,1,0
4743,2,0,0,M,2,__MANQUANT__,10,13807,31/12/1900,,18.647501711156742,0,0
4744,3,1889,2,B,2,__MANQUANT__,10,10207,31/12/1900,49.63997262149213,18.647501711156742,1,0
4745,3,0,0,A,0,__MANQUANT__,10,10107,31/12/1900,,18.64476386036961,0,0
4746,3,0,0,M,2,__MANQUANT__,10,13807,31/12/1900,,18.642026009582477,0,0
4747,2,2700,0,D,2,__MANQUANT__,10,16607,31/12/1900,,18.636550308008214,1,0
4748,3,0,0,C,2,__MANQUANT__,10,10207,31/12/1900,,18.628336755646817,0,0
4749,2,0,0,A,0,DC,10,0,31/12/1900,,18.628336755646817,0,0
4750,2,0,0,A,0,__MANQUANT__,21,10107,31/12/1900,31.479808350444902,18.628336755646817,0,0
4751,4,0,0,C,0,__MANQUANT__,10,11607,31/12/1900,46.997946611909654,18.642026009582477,0,0
4752,2,0,0,A,0,__MANQUANT__,21,0,31/12/1900,34.902121834360024,18.625598904859686,0,0
4753,3,1754,3,D,2,__MANQUANT__,10,10107,31/12/1900,,18.625598904859686,1,0
4754,3,2030,0,A,0,__MANQUANT__,21,0,31/12/1900,60.41615331964408,18.62012320328542,1,0
4755,3,0,0,M,2,__MANQUANT__,10,16607,31/12/1900,,18.62012320328542,0,0
4756,2,3110,0,S,0,__MANQUANT__,10,10807,31/12/1900,,18.60643394934976,1,0
4757,4,0,0,C,0,DV,10,18507,13/11/1995,,18.60369609856263,0,1
4758,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,18.60369609856263,0,0
4759,3,0,0,M,2,__MANQUANT__,10,17807,31/12/1900,,18.600958247775495,0,0
4760,2,0,0,M,2,__MANQUANT__,10,10207,31/12/1900,56.2299794661191,18.598220396988363,0,0
4761,2,1400,0,C,2,__MANQUANT__,10,11907,31/12/1900,,18.598220396988363,0,0
4762,2,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,18.584531143052704,0,0
4763,2,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,18.579055441478438,0,0
4764,2,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,18.579055441478438,0,0
4765,4,0,0,C,0,__MANQUANT__,10,0,31/12/1900,,18.579055441478438,0,0
4766,3,1828,1,D,2,__MANQUANT__,10,10907,31/12/1900,,18.56810403832991,1,0
4767,3,900,3,M,0,__MANQUANT__,10,0,31/12/1900,,18.56536618754278,0,0
4768,4,0,0,C,0,__MANQUANT__,21,10107,31/12/1900,19.310061601642712,18.56536618754278,0,0
4769,3,0,1,M,2,__MANQUANT__,10,11607,31/12/1900,57.82067077344285,18.559890485968516,0,0
4770,2,0,0,A,0,DV,21,14607,24/12/2004,,18.55167693360712,0,1
4771,3,1762,0,M,2,__MANQUANT__,10,10107,31/12/1900,,18.548939082819988,1,0
4772,2,2600,3,M,2,__MANQUANT__,10,13507,31/12/1900,,18.546201232032853,1,0
4773,3,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,18.543463381245722,0,0
4774,4,0,0,C,2,__MANQUANT__,10,13507,31/12/1900,43.082819986310746,18.543463381245722,0,0
4775,3,1639,3,M,2,__MANQUANT__,10,16807,31/12/1900,,18.54072553045859,0,0
4776,3,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,18.54072553045859,0,0
4777,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,41.57973990417522,18.54072553045859,0,0
4778,4,0,0,C,0,__MANQUANT__,21,10807,31/12/1900,21.998631074606433,18.54072553045859,0,0
4779,3,2576,2,A,0,__MANQUANT__,10,16707,31/12/1900,58.7378507871321,18.54072553045859,1,0
4780,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,18.532511978097194,0,0
4781,4,1980,0,C,2,__MANQUANT__,10,11907,31/12/1900,,18.532511978097194,1,0
4782,3,0,0,A,0,__MANQUANT__,21,0,31/12/1900,73.14989733059548,18.529774127310063,0,0
4783,2,0,0,A,0,__MANQUANT__,21,0,31/12/1900,55.082819986310746,18.529774127310063,0,0
